INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2025-04-29T13:00:00-00:00,2025-04-29T14:00:00-00:00,2025-04-29,7,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-29T19:00:00-00:00,2025-04-29T20:00:00-00:00,2025-04-29,13,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-29T20:00:00-00:00,2025-04-29T21:00:00-00:00,2025-04-29,14,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-30T01:00:00-00:00,2025-04-30T02:00:00-00:00,2025-04-29,19,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-30T02:00:00-00:00,2025-04-30T03:00:00-00:00,2025-04-29,20,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-29T07:00:00-00:00,2025-04-29T08:00:00-00:00,2025-04-29,1,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-29T10:00:00-00:00,2025-04-29T11:00:00-00:00,2025-04-29,4,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-29T12:00:00-00:00,2025-04-29T13:00:00-00:00,2025-04-29,6,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-29T16:00:00-00:00,2025-04-29T17:00:00-00:00,2025-04-29,10,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-29T23:00:00-00:00,2025-04-30T00:00:00-00:00,2025-04-29,17,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-30T00:00:00-00:00,2025-04-30T01:00:00-00:00,2025-04-29,18,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-29T08:00:00-00:00,2025-04-29T09:00:00-00:00,2025-04-29,2,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MGHG,LMP_GHG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0,115
2025-04-30T09:00:00-00:00,2025-04-30T10:00:00-00:00,2025-04-30,3,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,28.34743,116
2025-04-30T13:00:00-00:00,2025-04-30T14:00:00-00:00,2025-04-30,7,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,35.63796,116
2025-04-30T20:00:00-00:00,2025-04-30T21:00:00-00:00,2025-04-30,14,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,8.68406,116
2025-05-01T02:00:00-00:00,2025-05-01T03:00:00-00:00,2025-04-30,20,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,33.29712,116
2025-04-30T19:00:00-00:00,2025-04-30T20:00:00-00:00,2025-04-30,13,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,9.84687,116
2025-05-01T05:00:00-00:00,2025-05-01T06:00:00-00:00,2025-04-30,23,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,20.86956,116
2025-04-30T15:00:00-00:00,2025-04-30T16:00:00-00:00,2025-04-30,9,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,27.68535,116
2025-04-30T18:00:00-00:00,2025-04-30T19:00:00-00:00,2025-04-30,12,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,12.89668,116
2025-04-30T23:00:00-00:00,2025-05-01T00:00:00-00:00,2025-04-30,17,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,21.52438,116
2025-05-01T01:00:00-00:00,2025-05-01T02:00:00-00:00,2025-04-30,19,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,42.20796,116
2025-04-30T07:00:00-00:00,2025-04-30T08:00:00-00:00,2025-04-30,1,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,28.03058,116
2025-04-30T08:00:00-00:00,2025-04-30T09:00:00-00:00,2025-04-30,2,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,29.53625,116
2025-05-01T03:00:00-00:00,2025-05-01T04:00:00-00:00,2025-04-30,21,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,26.89545,116
2025-04-30T12:00:00-00:00,2025-04-30T13:00:00-00:00,2025-04-30,6,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,35.01296,116
2025-04-30T17:00:00-00:00,2025-04-30T18:00:00-00:00,2025-04-30,11,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,12.81192,116
2025-04-30T10:00:00-00:00,2025-04-30T11:00:00-00:00,2025-04-30,4,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,30.1939,116
2025-04-30T14:00:00-00:00,2025-04-30T15:00:00-00:00,2025-04-30,8,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,25.85371,116
2025-04-30T21:00:00-00:00,2025-04-30T22:00:00-00:00,2025-04-30,15,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,13.21786,116
2025-04-30T22:00:00-00:00,2025-04-30T23:00:00-00:00,2025-04-30,16,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,16.25411,116
2025-05-01T00:00:00-00:00,2025-05-01T01:00:00-00:00,2025-04-30,18,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,30.46328,116
2025-04-30T16:00:00-00:00,2025-04-30T17:00:00-00:00,2025-04-30,10,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,21.62945,116
2025-05-01T04:00:00-00:00,2025-05-01T05:00:00-00:00,2025-04-30,22,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,23.03125,116
2025-05-01T06:00:00-00:00,2025-05-01T07:00:00-00:00,2025-04-30,24,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,25.45516,116
2025-04-30T11:00:00-00:00,2025-04-30T12:00:00-00:00,2025-04-30,5,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,LMP,LMP_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,31.04458,116
2025-04-30T09:00:00-00:00,2025-04-30T10:00:00-00:00,2025-04-30,3,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-4.67593,117
2025-04-30T13:00:00-00:00,2025-04-30T14:00:00-00:00,2025-04-30,7,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-6.88681,117
2025-04-30T18:00:00-00:00,2025-04-30T19:00:00-00:00,2025-04-30,12,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,5.64788,117
2025-04-30T22:00:00-00:00,2025-04-30T23:00:00-00:00,2025-04-30,16,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,7.75346,117
2025-05-01T00:00:00-00:00,2025-05-01T01:00:00-00:00,2025-04-30,18,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,8.09417,117
2025-04-30T16:00:00-00:00,2025-04-30T17:00:00-00:00,2025-04-30,10,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,9.95124,117
2025-04-30T21:00:00-00:00,2025-04-30T22:00:00-00:00,2025-04-30,15,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,6.29867,117
2025-04-30T23:00:00-00:00,2025-05-01T00:00:00-00:00,2025-04-30,17,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,9.8129,117
2025-04-30T11:00:00-00:00,2025-04-30T12:00:00-00:00,2025-04-30,5,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-4.98968,117
2025-04-30T12:00:00-00:00,2025-04-30T13:00:00-00:00,2025-04-30,6,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-4.33844,117
2025-04-30T19:00:00-00:00,2025-04-30T20:00:00-00:00,2025-04-30,13,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,3.6907,117
2025-04-30T07:00:00-00:00,2025-04-30T08:00:00-00:00,2025-04-30,1,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-5.35551,117
2025-04-30T17:00:00-00:00,2025-04-30T18:00:00-00:00,2025-04-30,11,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,5.16596,117
2025-05-01T01:00:00-00:00,2025-05-01T02:00:00-00:00,2025-04-30,19,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-1.80541,117
2025-05-01T02:00:00-00:00,2025-05-01T03:00:00-00:00,2025-04-30,20,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-15.77874,117
2025-05-01T03:00:00-00:00,2025-05-01T04:00:00-00:00,2025-04-30,21,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-20.61012,117
2025-05-01T05:00:00-00:00,2025-05-01T06:00:00-00:00,2025-04-30,23,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-20.17825,117
2025-04-30T20:00:00-00:00,2025-04-30T21:00:00-00:00,2025-04-30,14,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,2.43877,117
2025-04-30T08:00:00-00:00,2025-04-30T09:00:00-00:00,2025-04-30,2,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-3.77002,117
2025-04-30T10:00:00-00:00,2025-04-30T11:00:00-00:00,2025-04-30,4,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-2.7646,117
2025-04-30T15:00:00-00:00,2025-04-30T16:00:00-00:00,2025-04-30,9,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,11.36855,117
2025-04-30T14:00:00-00:00,2025-04-30T15:00:00-00:00,2025-04-30,8,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-0.58562,117
2025-05-01T04:00:00-00:00,2025-05-01T05:00:00-00:00,2025-04-30,22,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-20.54332,117
2025-05-01T06:00:00-00:00,2025-05-01T07:00:00-00:00,2025-04-30,24,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCC,LMP_CONG_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-13.91696,117
2025-04-30T16:00:00-00:00,2025-04-30T17:00:00-00:00,2025-04-30,10,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,11.60279,118
2025-04-30T23:00:00-00:00,2025-05-01T00:00:00-00:00,2025-04-30,17,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,11.16229,118
2025-04-30T22:00:00-00:00,2025-04-30T23:00:00-00:00,2025-04-30,16,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,8.22193,118
2025-04-30T21:00:00-00:00,2025-04-30T22:00:00-00:00,2025-04-30,15,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,6.81626,118
2025-04-30T18:00:00-00:00,2025-04-30T19:00:00-00:00,2025-04-30,12,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,7.13534,118
2025-04-30T15:00:00-00:00,2025-04-30T16:00:00-00:00,2025-04-30,9,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,16.07408,118
2025-04-30T10:00:00-00:00,2025-04-30T11:00:00-00:00,2025-04-30,4,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,34.77368,118
2025-04-30T09:00:00-00:00,2025-04-30T10:00:00-00:00,2025-04-30,3,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,34.80539,118
2025-05-01T00:00:00-00:00,2025-05-01T01:00:00-00:00,2025-04-30,18,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,22.06244,118
2025-05-01T02:00:00-00:00,2025-05-01T03:00:00-00:00,2025-04-30,20,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,48.05235,118
2025-05-01T03:00:00-00:00,2025-05-01T04:00:00-00:00,2025-04-30,21,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,46.96547,118
2025-04-30T14:00:00-00:00,2025-04-30T15:00:00-00:00,2025-04-30,8,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,26.19312,118
2025-04-30T13:00:00-00:00,2025-04-30T14:00:00-00:00,2025-04-30,7,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,43.1855,118
2025-04-30T12:00:00-00:00,2025-04-30T13:00:00-00:00,2025-04-30,6,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,41.24885,118
2025-05-01T06:00:00-00:00,2025-05-01T07:00:00-00:00,2025-04-30,24,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,41.39641,118
2025-05-01T05:00:00-00:00,2025-05-01T06:00:00-00:00,2025-04-30,23,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,42.38287,118
2025-05-01T04:00:00-00:00,2025-05-01T05:00:00-00:00,2025-04-30,22,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,43.57457,118
2025-04-30T19:00:00-00:00,2025-04-30T20:00:00-00:00,2025-04-30,13,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,6.13225,118
2025-04-30T11:00:00-00:00,2025-04-30T12:00:00-00:00,2025-04-30,5,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,38.059,118
2025-04-30T07:00:00-00:00,2025-04-30T08:00:00-00:00,2025-04-30,1,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,35.19512,118
2025-04-30T20:00:00-00:00,2025-04-30T21:00:00-00:00,2025-04-30,14,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,6.17306,118
2025-04-30T17:00:00-00:00,2025-04-30T18:00:00-00:00,2025-04-30,11,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,7.54338,118
2025-04-30T08:00:00-00:00,2025-04-30T09:00:00-00:00,2025-04-30,2,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,35.10358,118
2025-05-01T01:00:00-00:00,2025-05-01T02:00:00-00:00,2025-04-30,19,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCE,LMP_ENE_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,43.36293,118
2025-04-30T10:00:00-00:00,2025-04-30T11:00:00-00:00,2025-04-30,4,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCL,LMP_LOSS_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,-1.81519,119
2025-04-30T14:00:00-00:00,2025-04-30T15:00:00-00:00,2025-04-30,8,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCL,LMP_LOSS_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0.24622,119
2025-04-30T22:00:00-00:00,2025-04-30T23:00:00-00:00,2025-04-30,16,0,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,POD_ADLIN_1_UNITS-APND,DAM,MCL,LMP_LOSS_PRC,POD_ADLIN_1_UNITS-APND,ALL_APNODES,0,0.27872,119
